,ID,Date,Consumption,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours
688,688,2022-11-26 00:00:00 -> 2022-11-26 23:55:00,155.00,2022-11-20 23:00:00,16.1645,5.1644998,10.660334,34671.246,3.6,3.6,0.0,3.0
689,689,2022-11-27 00:00:00 -> 2022-11-27 23:55:00,156.00,2022-11-21 23:00:00,15.014501,9.9645,12.620751,34562.28,35.7,35.7,0.0,21.0
690,690,2022-11-28 00:00:00 -> 2022-11-28 23:55:00,157.21,2022-11-22 23:00:00,15.264501,5.6145,9.827001,34455.453,0.0,0.0,0.0,0.0
691,691,2022-11-29 00:00:00 -> 2022-11-29 23:55:00,156.95,2022-11-23 23:00:00,17.2645,8.6145,11.847835,34350.902,0.0,0.0,0.0,0.0
692,692,2022-11-30 00:00:00 -> 2022-11-30 23:55:00,157.74,2022-11-24 23:00:00,16.0645,7.6145,11.295751,34248.785,4.4,4.4,0.0,8.0
693,693,2022-12-01 00:00:00 -> 2022-12-01 23:55:00,157.74,2022-11-25 23:00:00,13.314501,9.514501,10.958249,34149.242,17.699999,17.699999,0.0,13.0
694,694,2022-12-02 00:00:00 -> 2022-12-02 23:55:00,157.74,2022-11-26 23:00:00,15.2145,6.4645,10.989501,34052.43,0.0,0.0,0.0,0.0
695,695,2022-12-03 00:00:00 -> 2022-12-03 23:55:00,155.00,2022-11-27 23:00:00,13.7145,4.3145,8.781167,33958.49,0.1,0.1,0.0,1.0
696,696,2022-12-04 00:00:00 -> 2022-12-04 23:55:00,155.96,2022-11-28 23:00:00,14.2145,7.5645,10.135333,33867.59,0.1,0.1,0.0,1.0
697,697,2022-12-05 00:00:00 -> 2022-12-05 23:55:00,155.68,2022-11-29 23:00:00,13.2145,6.1644998,9.293668,33779.867,0.0,0.0,0.0,0.0
698,698,2022-12-06 00:00:00 -> 2022-12-06 23:55:00,155.68,2022-11-30 23:00:00,13.4145,4.7645,7.99575,33695.492,0.0,0.0,0.0,0.0
699,699,2022-12-07 00:00:00 -> 2022-12-07 23:55:00,156.00,2022-12-01 23:00:00,14.4645,5.1644998,9.393667,33614.625,6.2999997,6.2999997,0.0,10.0
700,700,2022-12-08 00:00:00 -> 2022-12-08 23:55:00,155.68,2022-12-02 23:00:00,13.6645,10.1645,11.285335,33537.418,28.4,28.4,0.0,20.0
701,701,2022-12-09 00:00:00 -> 2022-12-09 23:55:00,154.66,2022-12-03 23:00:00,15.4645,9.6145,12.231168,33464.027,13.500002,13.500002,0.0,9.0
702,702,2022-12-10 00:00:00 -> 2022-12-10 23:55:00,154.00,2022-12-04 23:00:00,17.3145,10.1645,13.164501,33394.62,0.6,0.6,0.0,5.0
703,703,2022-12-11 00:00:00 -> 2022-12-11 23:55:00,155.34,2022-12-05 23:00:00,17.3645,9.7145,12.866584,33329.348,1.4,1.4,0.0,4.0
704,704,2022-12-12 00:00:00 -> 2022-12-12 23:55:00,157.35,2022-12-06 23:00:00,16.8645,8.014501,11.447834,33268.375,1.4000001,1.4000001,0.0,5.0
705,705,2022-12-13 00:00:00 -> 2022-12-13 23:55:00,154.37,2022-12-07 23:00:00,15.9645,10.2145,12.456168,33211.863,0.5,0.5,0.0,2.0
706,706,2022-12-14 00:00:00 -> 2022-12-14 23:55:00,153.99,2022-12-08 23:00:00,16.8645,12.8645,15.135335,33159.85,18.600002,18.600002,0.0,22.0
707,707,2022-12-15 00:00:00 -> 2022-12-15 23:55:00,153.99,2022-12-09 23:00:00,15.564501,10.814501,14.254086,33111.707,30.9,30.9,0.0,15.0
708,708,2022-12-16 00:00:00 -> 2022-12-16 23:55:00,155.00,2022-12-10 23:00:00,13.9145,7.3645,11.143666,33067.332,1.5,1.5,0.0,5.0
709,709,2022-12-17 00:00:00 -> 2022-12-17 23:55:00,156.94,2022-12-11 23:00:00,11.8645,3.6145,7.1249175,33026.758,0.1,0.1,0.0,1.0
710,710,2022-12-18 00:00:00 -> 2022-12-18 23:55:00,158.50,2022-12-12 23:00:00,11.3645,7.0145,8.677001,32990.035,7.6,7.6,0.0,8.0
711,711,2022-12-19 00:00:00 -> 2022-12-19 23:55:00,159.49,2022-12-13 23:00:00,12.264501,7.3645,9.90825,32957.195,33.4,33.4,0.0,14.0
712,712,2022-12-20 00:00:00 -> 2022-12-20 23:55:00,158.00,2022-12-14 23:00:00,15.8645,6.6145,11.4145,32928.29,29.5,29.5,0.0,10.0
713,713,2022-12-21 00:00:00 -> 2022-12-21 23:55:00,158.26,2022-12-15 23:00:00,16.7145,11.9145,13.862418,32903.344,39.300003,39.300003,0.0,14.0
714,714,2022-12-22 00:00:00 -> 2022-12-22 23:55:00,155.99,2022-12-16 23:00:00,15.6645,10.814501,12.697834,32882.395,2.0,2.0,0.0,11.0
715,715,2022-12-23 00:00:00 -> 2022-12-23 23:55:00,154.00,2022-12-17 23:00:00,15.764501,8.1145,10.997834,32865.484,0.0,0.0,0.0,0.0
716,716,2022-12-24 00:00:00 -> 2022-12-24 23:55:00,153.99,2022-12-18 23:00:00,13.764501,5.3145,8.341582,32852.633,0.0,0.0,0.0,0.0
717,717,2022-12-25 00:00:00 -> 2022-12-25 23:55:00,154.00,2022-12-19 23:00:00,13.514501,3.9645,7.8665843,32843.88,0.0,0.0,0.0,0.0
718,718,2022-12-26 00:00:00 -> 2022-12-26 23:55:00,154.00,2022-12-20 23:00:00,12.9645,3.8645,8.391584,32839.242,0.70000005,0.70000005,0.0,4.0
719,719,2022-12-27 00:00:00 -> 2022-12-27 23:55:00,154.44,2022-12-21 23:00:00,15.514501,7.6644998,11.479084,32838.75,0.3,0.3,0.0,3.0
720,720,2022-12-28 00:00:00 -> 2022-12-28 23:55:00,154.56,2022-12-22 23:00:00,16.0145,8.1145,11.42075,32842.43,0.0,0.0,0.0,0.0
721,721,2022-12-29 00:00:00 -> 2022-12-29 23:55:00,154.56,2022-12-23 23:00:00,17.5645,8.8645,12.458251,32850.297,0.0,0.0,0.0,0.0
722,722,2022-12-30 00:00:00 -> 2022-12-30 23:55:00,153.57,2022-12-24 23:00:00,16.9645,7.0145,11.114501,32862.375,0.0,0.0,0.0,0.0
723,723,2022-12-31 00:00:00 -> 2022-12-31 23:55:00,154.00,2022-12-25 23:00:00,16.8645,8.4145,11.626999,32878.68,0.1,0.1,0.0,1.0
724,724,2023-01-01 00:00:00 -> 2023-01-01 23:55:00,154.00,2022-12-26 23:00:00,16.7145,7.3145,11.268668,32899.22,0.0,0.0,0.0,0.0
725,725,2023-01-02 00:00:00 -> 2023-01-02 23:55:00,153.99,2022-12-27 23:00:00,16.4645,8.314501,11.262417,32924.01,0.2,0.2,0.0,2.0
726,726,2023-01-03 00:00:00 -> 2023-01-03 23:55:00,154.00,2022-12-28 23:00:00,15.6645,6.9144998,11.116585,32953.125,0.90000004,0.90000004,0.0,4.0
727,727,2023-01-04 00:00:00 -> 2023-01-04 23:55:00,154.40,2022-12-29 23:00:00,16.0145,9.814501,12.924916,32986.86,3.4000003,3.4000003,0.0,13.0
728,728,2023-01-05 00:00:00 -> 2023-01-05 23:55:00,154.39,2022-12-30 23:00:00,17.5145,9.4645,12.922833,33025.176,0.0,0.0,0.0,0.0
729,729,2023-01-06 00:00:00 -> 2023-01-06 23:55:00,153.39,2022-12-31 23:00:00,16.8145,7.3145,11.181168,33067.973,0.0,0.0,0.0,0.0
730,730,2023-01-07 00:00:00 -> 2023-01-07 23:55:00,153.00,2023-01-01 23:00:00,15.7145,7.6644998,10.864501,33115.12,0.2,0.2,0.0,2.0
731,731,2023-01-08 00:00:00 -> 2023-01-08 23:55:00,152.99,2023-01-02 23:00:00,16.2645,7.8645,11.235333,33166.496,0.0,0.0,0.0,0.0
732,732,2023-01-09 00:00:00 -> 2023-01-09 23:55:00,153.00,2023-01-03 23:00:00,16.0645,8.2145,10.960334,33221.99,0.0,0.0,0.0,0.0
733,733,2023-01-10 00:00:00 -> 2023-01-10 23:55:00,155.00,2023-01-04 23:00:00,13.764501,6.8145,9.6645,33281.465,0.0,0.0,0.0,0.0
734,734,2023-01-11 00:00:00 -> 2023-01-11 23:55:00,155.00,2023-01-05 23:00:00,14.9645,8.7145,11.547833,33344.8,0.2,0.2,0.0,1.0
735,735,2023-01-12 00:00:00 -> 2023-01-12 23:55:00,154.64,2023-01-06 23:00:00,15.4145,6.5645,10.295751,33411.883,0.0,0.0,0.0,0.0
736,736,2023-01-13 00:00:00 -> 2023-01-13 23:55:00,154.00,2023-01-07 23:00:00,15.1645,6.8645,10.722835,33482.586,3.4,3.4,0.0,5.0
737,737,2023-01-14 00:00:00 -> 2023-01-14 23:55:00,153.66,2023-01-08 23:00:00,14.814501,9.814501,13.220749,33556.777,50.999992,50.999992,0.0,16.0
738,738,2023-01-15 00:00:00 -> 2023-01-15 23:55:00,153.99,2023-01-09 23:00:00,13.9145,5.7645,9.108251,33634.344,0.0,0.0,0.0,0.0
739,739,2023-01-16 00:00:00 -> 2023-01-16 23:55:00,152.00,2023-01-10 23:00:00,13.8645,4.4144998,7.7186675,33715.156,0.0,0.0,0.0,0.0
740,740,2023-01-17 00:00:00 -> 2023-01-17 23:55:00,153.00,2023-01-11 23:00:00,13.764501,4.5645,8.337418,33799.094,1.5000001,1.5000001,0.0,3.0
741,741,2023-01-18 00:00:00 -> 2023-01-18 23:55:00,152.31,2023-01-12 23:00:00,11.6645,3.4645,7.5895004,33886.03,0.0,0.0,0.0,0.0
742,742,2023-01-19 00:00:00 -> 2023-01-19 23:55:00,154.00,2023-01-13 23:00:00,15.1645,6.5145,10.027001,33975.85,0.0,0.0,0.0,0.0
743,743,2023-01-20 00:00:00 -> 2023-01-20 23:55:00,155.69,2023-01-14 23:00:00,13.9645,4.9645,9.868668,34068.434,1.6000001,1.6000001,0.0,9.0
744,744,2023-01-21 00:00:00 -> 2023-01-21 23:55:00,155.69,2023-01-15 23:00:00,13.6145,10.7145,11.666583,34163.652,6.899999,6.899999,0.0,19.0
745,745,2023-01-22 00:00:00 -> 2023-01-22 23:55:00,154.00,2023-01-16 23:00:00,13.1645,11.014501,12.195751,34261.395,18.2,18.2,0.0,18.0
746,746,2023-01-23 00:00:00 -> 2023-01-23 23:55:00,156.34,2023-01-17 23:00:00,12.6645,7.3645,10.116584,34361.715,24.400003,24.400003,0.0,15.0
747,747,2023-01-24 00:00:00 -> 2023-01-24 23:55:00,153.64,2023-01-18 23:00:00,11.2145,2.4645,6.6332498,34465.715,2.4,2.4,0.0,5.0
748,748,2023-01-25 00:00:00 -> 2023-01-25 23:55:00,153.00,2023-01-19 23:00:00,7.3645,1.3145001,4.3770003,34573.438,4.9,4.7000003,0.14,12.0
749,749,2023-01-26 00:00:00 -> 2023-01-26 23:55:00,152.98,2023-01-20 23:00:00,7.6145,2.3144999,5.2770004,34684.688,0.4,0.4,0.0,3.0
750,750,2023-01-27 00:00:00 -> 2023-01-27 23:55:00,154.99,2023-01-21 23:00:00,9.3645,1.3145001,4.7249174,34799.27,0.1,0.1,0.0,1.0
751,751,2023-01-28 00:00:00 -> 2023-01-28 23:55:00,156.24,2023-01-22 23:00:00,7.7645,2.5145,4.3332505,34916.98,1.5,1.5,0.0,6.0
752,752,2023-01-29 00:00:00 -> 2023-01-29 23:55:00,153.76,2023-01-23 23:00:00,11.4145,1.7644999,5.7478337,35037.64,0.6,0.6,0.0,2.0
753,753,2023-01-30 00:00:00 -> 2023-01-30 23:55:00,155.00,2023-01-24 23:00:00,12.6645,4.3645,7.8561664,35161.05,0.0,0.0,0.0,0.0
754,754,2023-01-31 00:00:00 -> 2023-01-31 23:55:00,156.22,2023-01-25 23:00:00,12.8645,4.6644998,7.7082505,35287.03,0.0,0.0,0.0,0.0
755,755,2023-02-01 00:00:00 -> 2023-02-01 23:55:00,154.22,2023-01-26 23:00:00,11.764501,2.7645,6.04575,35415.4,4.7,4.4,0.21000001,6.0
756,756,2023-02-02 00:00:00 -> 2023-02-02 23:55:00,154.21,2023-01-27 23:00:00,9.2145,3.7645,6.0853343,35545.977,2.8,2.8,0.0,9.0
757,757,2023-02-03 00:00:00 -> 2023-02-03 23:55:00,154.79,2023-01-28 23:00:00,11.2145,2.2145,5.6145,35678.586,0.0,0.0,0.0,0.0
758,758,2023-02-04 00:00:00 -> 2023-02-04 23:55:00,154.99,2023-01-29 23:00:00,10.514501,0.014500007,4.5249166,35813.055,0.0,0.0,0.0,0.0
759,759,2023-02-05 00:00:00 -> 2023-02-05 23:55:00,155.00,2023-01-30 23:00:00,14.014501,2.4645,7.068667,35949.21,0.0,0.0,0.0,0.0
760,760,2023-02-06 00:00:00 -> 2023-02-06 23:55:00,156.00,2023-01-31 23:00:00,12.9145,1.7644999,6.649916,36086.895,0.0,0.0,0.0,0.0
761,761,2023-02-07 00:00:00 -> 2023-02-07 23:55:00,155.19,2023-02-01 23:00:00,14.9145,2.8645,7.766584,36225.94,0.0,0.0,0.0,0.0
762,762,2023-02-08 00:00:00 -> 2023-02-08 23:55:00,155.18,2023-02-02 23:00:00,14.014501,4.2645,7.8415847,36366.184,0.0,0.0,0.0,0.0
763,763,2023-02-09 00:00:00 -> 2023-02-09 23:55:00,156.00,2023-02-03 23:00:00,15.9645,3.9145,9.15825,36507.477,0.0,0.0,0.0,0.0
764,764,2023-02-10 00:00:00 -> 2023-02-10 23:55:00,156.00,2023-02-04 23:00:00,11.4145,2.2145,6.543667,36649.66,0.0,0.0,0.0,0.0
765,765,2023-02-11 00:00:00 -> 2023-02-11 23:55:00,155.98,2023-02-05 23:00:00,9.4645,0.21450001,4.0207505,36792.586,0.0,0.0,0.0,0.0
766,766,2023-02-12 00:00:00 -> 2023-02-12 23:55:00,157.00,2023-02-06 23:00:00,9.564501,0.4645,3.8895006,36936.316,0.0,0.0,0.0,0.0
767,767,2023-02-13 00:00:00 -> 2023-02-13 23:55:00,157.91,2023-02-07 23:00:00,9.9145,-0.68549997,3.5707505,37082.234,0.0,0.0,0.0,0.0
768,768,2023-02-14 00:00:00 -> 2023-02-14 23:55:00,156.06,2023-02-08 23:00:00,9.9645,0.21450001,4.1561666,37230.465,0.0,0.0,0.0,0.0
769,769,2023-02-15 00:00:00 -> 2023-02-15 23:55:00,152.94,2023-02-09 23:00:00,11.014501,0.3145,4.6582503,37380.83,0.0,0.0,0.0,0.0
770,770,2023-02-16 00:00:00 -> 2023-02-16 23:55:00,152.95,2023-02-10 23:00:00,12.7145,0.014500007,5.2436676,37533.145,0.0,0.0,0.0,0.0
771,771,2023-02-17 00:00:00 -> 2023-02-17 23:55:00,152.96,2023-02-11 23:00:00,15.514501,1.8645,7.2811675,37687.258,0.0,0.0,0.0,0.0
772,772,2023-02-18 00:00:00 -> 2023-02-18 23:55:00,152.00,2023-02-12 23:00:00,14.814501,2.8144999,7.7269998,37842.99,0.0,0.0,0.0,0.0
773,773,2023-02-19 00:00:00 -> 2023-02-19 23:55:00,150.99,2023-02-13 23:00:00,15.764501,3.0145,8.062417,38000.18,0.0,0.0,0.0,0.0
774,774,2023-02-20 00:00:00 -> 2023-02-20 23:55:00,152.00,2023-02-14 23:00:00,16.7145,3.0145,8.435332,38158.67,0.0,0.0,0.0,0.0
775,775,2023-02-21 00:00:00 -> 2023-02-21 23:55:00,152.00,2023-02-15 23:00:00,13.514501,3.5644999,7.774917,38318.312,0.0,0.0,0.0,0.0
776,776,2023-02-22 00:00:00 -> 2023-02-22 23:55:00,151.01,2023-02-16 23:00:00,15.514501,4.1645,8.749917,38478.94,0.0,0.0,0.0,0.0
777,777,2023-02-23 00:00:00 -> 2023-02-23 23:55:00,152.00,2023-02-17 23:00:00,15.014501,3.9645,9.037416,38640.41,0.0,0.0,0.0,0.0
778,778,2023-02-24 00:00:00 -> 2023-02-24 23:55:00,153.00,2023-02-18 23:00:00,15.014501,7.6644998,10.927001,38802.574,0.8,0.8,0.0,4.0
779,779,2023-02-25 00:00:00 -> 2023-02-25 23:55:00,151.00,2023-02-19 23:00:00,16.7145,6.9144998,10.30825,38965.285,0.0,0.0,0.0,0.0
780,780,2023-02-26 00:00:00 -> 2023-02-26 23:55:00,152.99,2023-02-20 23:00:00,15.014501,5.5645,10.160334,39128.41,0.0,0.0,0.0,0.0
781,781,2023-02-27 00:00:00 -> 2023-02-27 23:55:00,151.99,2023-02-21 23:00:00,16.5145,7.4645,11.049916,39291.797,0.0,0.0,0.0,0.0
782,782,2023-02-28 00:00:00 -> 2023-02-28 23:55:00,153.00,2023-02-22 23:00:00,15.564501,6.6145,10.331167,39455.312,0.3,0.3,0.0,2.0
783,783,2023-03-01 00:00:00 -> 2023-03-01 23:55:00,154.99,2023-02-23 23:00:00,16.1145,5.8645,10.772834,39618.82,1.3000001,1.3000001,0.0,2.0
784,784,2023-03-02 00:00:00 -> 2023-03-02 23:55:00,154.99,2023-02-24 23:00:00,18.414501,9.1145,13.431169,39782.19,2.4000003,2.4000003,0.0,8.0
785,785,2023-03-03 00:00:00 -> 2023-03-03 23:55:00,152.99,2023-02-25 23:00:00,12.9145,8.514501,11.299916,39945.285,22.600002,22.600002,0.0,24.0
786,786,2023-03-04 00:00:00 -> 2023-03-04 23:55:00,153.00,2023-02-26 23:00:00,13.6145,6.1145,9.226999,40108.184,9.400002,9.400002,0.0,15.0
787,787,2023-03-05 00:00:00 -> 2023-03-05 23:55:00,153.01,2023-02-27 23:00:00,15.514501,5.7645,9.381166,40272.207,16.800001,16.800001,0.0,11.0
788,788,2023-03-06 00:00:00 -> 2023-03-06 23:55:00,153.01,2023-02-28 23:00:00,12.514501,6.1644998,9.095751,40437.5,21.4,21.4,0.0,14.0
789,789,2023-03-07 00:00:00 -> 2023-03-07 23:55:00,156.00,2023-03-01 23:00:00,13.7145,5.5145,9.241584,40603.95,10.700001,10.700001,0.0,9.0
790,790,2023-03-08 00:00:00 -> 2023-03-08 23:55:00,153.00,2023-03-02 23:00:00,13.4645,5.2145,8.810334,40771.41,4.2999997,4.2999997,0.0,9.0
791,791,2023-03-09 00:00:00 -> 2023-03-09 23:55:00,147.00,2023-03-03 23:00:00,16.0645,5.5145,9.999917,40939.77,0.0,0.0,0.0,0.0
792,792,2023-03-10 00:00:00 -> 2023-03-10 23:55:00,146.97,2023-03-04 23:00:00,14.6145,4.0145,9.04575,41108.9,0.0,0.0,0.0,0.0
793,793,2023-03-11 00:00:00 -> 2023-03-11 23:55:00,145.97,2023-03-05 23:00:00,14.1645,6.3145,9.968666,41278.68,4.2,4.2,0.0,9.0
794,794,2023-03-12 00:00:00 -> 2023-03-12 23:55:00,144.00,2023-03-06 23:00:00,14.9645,7.1644998,10.772834,41448.992,1.2,1.2,0.0,5.0
795,795,2023-03-13 00:00:00 -> 2023-03-13 23:55:00,145.00,2023-03-07 23:00:00,16.2645,9.9145,12.604084,41619.71,6.5999994,6.5999994,0.0,12.0
796,796,2023-03-14 00:00:00 -> 2023-03-14 23:55:00,146.03,2023-03-08 23:00:00,18.2645,10.9645,14.512418,41790.727,1.4,1.4,0.0,2.0
797,797,2023-03-15 00:00:00 -> 2023-03-15 23:55:00,145.05,2023-03-09 23:00:00,17.2645,9.1145,13.8395,41961.918,5.1,5.1,0.0,12.0
798,798,2023-03-16 00:00:00 -> 2023-03-16 23:55:00,144.99,2023-03-10 23:00:00,17.2645,7.8645,13.074916,42133.168,0.0,0.0,0.0,0.0
799,799,2023-03-17 00:00:00 -> 2023-03-17 23:55:00,146.94,2023-03-11 23:00:00,21.414501,10.764501,15.281169,42304.363,0.0,0.0,0.0,0.0
800,800,2023-03-18 00:00:00 -> 2023-03-18 23:55:00,146.94,2023-03-12 23:00:00,19.2145,7.4645,13.093666,42475.395,0.0,0.0,0.0,0.0
801,801,2023-03-19 00:00:00 -> 2023-03-19 23:55:00,145.94,2023-03-13 23:00:00,16.664501,9.014501,12.993668,42646.14,6.3,6.3,0.0,6.0
802,802,2023-03-20 00:00:00 -> 2023-03-20 23:55:00,145.00,2023-03-14 23:00:00,16.7145,7.8145,11.862418,42816.49,0.4,0.4,0.0,1.0
803,803,2023-03-21 00:00:00 -> 2023-03-21 23:55:00,143.99,2023-03-15 23:00:00,16.914501,5.7645,10.154084,42986.33,0.0,0.0,0.0,0.0
804,804,2023-03-22 00:00:00 -> 2023-03-22 23:55:00,145.91,2023-03-16 23:00:00,15.6645,4.0145,9.358251,43155.54,0.0,0.0,0.0,0.0
805,805,2023-03-23 00:00:00 -> 2023-03-23 23:55:00,144.00,2023-03-17 23:00:00,16.1145,4.9144998,10.4749155,43324.016,0.0,0.0,0.0,0.0
806,806,2023-03-24 00:00:00 -> 2023-03-24 23:55:00,145.09,2023-03-18 23:00:00,15.764501,7.9645,11.960335,43491.816,4.1,4.1,0.0,4.0
807,807,2023-03-25 00:00:00 -> 2023-03-25 23:55:00,144.09,2023-03-19 23:00:00,14.1645,9.2145,11.304085,43660.164,25.000002,25.000002,0.0,16.0
808,808,2023-03-26 00:00:00 -> 2023-03-26 23:55:00,139.00,2023-03-20 23:00:00,19.0645,8.514501,12.681168,43829.203,0.2,0.2,0.0,1.0
809,809,2023-03-27 00:00:00 -> 2023-03-27 23:55:00,144.09,2023-03-21 23:00:00,18.3145,8.7145,12.662418,43998.83,0.0,0.0,0.0,0.0
810,810,2023-03-28 00:00:00 -> 2023-03-28 23:55:00,145.09,2023-03-22 23:00:00,20.3645,9.1145,13.727002,44168.938,0.0,0.0,0.0,0.0
811,811,2023-03-29 00:00:00 -> 2023-03-29 23:55:00,146.00,2023-03-23 23:00:00,18.2145,7.3145,12.566583,44339.434,0.0,0.0,0.0,0.0
812,812,2023-03-30 00:00:00 -> 2023-03-30 23:55:00,145.00,2023-03-24 23:00:00,19.3145,9.1645,13.647835,44510.203,0.0,0.0,0.0,0.0
813,813,2023-03-31 00:00:00 -> 2023-03-31 23:55:00,145.10,2023-03-25 23:00:00,17.8645,7.4144998,12.637417,44681.14,7.2,7.2,0.0,4.0
814,814,2023-04-01 00:00:00 -> 2023-04-01 23:55:00,146.00,2023-03-26 23:00:00,16.9645,7.7145,12.335335,44852.145,7.0999994,7.0999994,0.0,9.0
815,815,2023-04-02 00:00:00 -> 2023-04-02 23:55:00,146.00,2023-03-27 23:00:00,16.1645,7.0645,10.847835,45023.11,0.0,0.0,0.0,0.0
816,816,2023-04-03 00:00:00 -> 2023-04-03 23:55:00,145.10,2023-03-28 23:00:00,15.6145,3.9145,10.320751,45193.93,0.0,0.0,0.0,0.0
817,817,2023-04-04 00:00:00 -> 2023-04-04 23:55:00,147.97,2023-03-29 23:00:00,17.414501,8.1145,12.466583,45364.504,0.1,0.1,0.0,1.0
818,818,2023-04-05 00:00:00 -> 2023-04-05 23:55:00,152.00,2023-03-30 23:00:00,17.8645,10.6145,14.110335,45534.71,0.4,0.4,0.0,4.0
819,819,2023-04-06 00:00:00 -> 2023-04-06 23:55:00,149.57,2023-03-31 23:00:00,17.414501,9.064501,14.066585,45704.45,0.0,0.0,0.0,0.0
820,820,2023-04-07 00:00:00 -> 2023-04-07 23:55:00,147.92,2023-04-01 23:00:00,18.414501,6.8645,11.891583,45873.617,2.3,2.3,0.0,4.0
821,821,2023-04-08 00:00:00 -> 2023-04-08 23:55:00,148.00,2023-04-02 23:00:00,18.414501,9.3645,13.387417,46042.086,0.0,0.0,0.0,0.0
822,822,2023-04-09 00:00:00 -> 2023-04-09 23:55:00,147.14,2023-04-03 23:00:00,16.8145,6.9645,10.564501,46209.758,1.3,1.3,0.0,2.0
823,823,2023-04-10 00:00:00 -> 2023-04-10 23:55:00,146.99,2023-04-04 23:00:00,13.1145,5.5645,8.693667,46376.508,4.4999995,4.4999995,0.0,12.0
824,824,2023-04-11 00:00:00 -> 2023-04-11 23:55:00,149.84,2023-04-05 23:00:00,15.8645,3.4145,9.231168,46542.227,0.0,0.0,0.0,0.0
825,825,2023-04-12 00:00:00 -> 2023-04-12 23:55:00,150.00,2023-04-06 23:00:00,16.414501,3.6645,10.016583,46706.793,0.0,0.0,0.0,0.0
826,826,2023-04-13 00:00:00 -> 2023-04-13 23:55:00,153.00,2023-04-07 23:00:00,14.2145,6.6644998,10.287416,46870.26,13.5,13.5,0.0,16.0
827,827,2023-04-14 00:00:00 -> 2023-04-14 23:55:00,154.00,2023-04-08 23:00:00,18.3645,6.0145,11.254083,47033.78,0.2,0.2,0.0,1.0
828,828,2023-04-15 00:00:00 -> 2023-04-15 23:55:00,154.16,2023-04-09 23:00:00,17.914501,6.4645,11.67075,47197.51,0.0,0.0,0.0,0.0
829,829,2023-04-16 00:00:00 -> 2023-04-16 23:55:00,153.00,2023-04-10 23:00:00,17.164501,5.4645,11.568667,47361.34,0.0,0.0,0.0,0.0
830,830,2023-04-17 00:00:00 -> 2023-04-17 23:55:00,150.00,2023-04-11 23:00:00,20.1145,7.5145,13.116585,47525.152,0.0,0.0,0.0,0.0
831,831,2023-04-18 00:00:00 -> 2023-04-18 23:55:00,147.17,2023-04-12 23:00:00,16.8145,10.1645,13.083251,47688.85,3.3999999,3.3999999,0.0,11.0
832,832,2023-04-19 00:00:00 -> 2023-04-19 23:55:00,146.17,2023-04-13 23:00:00,15.264501,4.7145,9.7978325,47852.324,5.0000005,5.0000005,0.0,6.0
833,833,2023-04-20 00:00:00 -> 2023-04-20 23:55:00,147.00,2023-04-14 23:00:00,14.4645,6.5145,11.179082,48015.457,15.800001,15.800001,0.0,17.0
834,834,2023-04-21 00:00:00 -> 2023-04-21 23:55:00,144.00,2023-04-15 23:00:00,17.8645,8.564501,12.293668,48178.14,2.2,2.2,0.0,7.0
835,835,2023-04-22 00:00:00 -> 2023-04-22 23:55:00,144.18,2023-04-16 23:00:00,19.2645,9.8645,14.124917,48340.254,0.0,0.0,0.0,0.0
836,836,2023-04-23 00:00:00 -> 2023-04-23 23:55:00,145.00,2023-04-17 23:00:00,18.5645,9.814501,13.187419,48501.684,4.8000007,4.8000007,0.0,9.0
837,837,2023-04-24 00:00:00 -> 2023-04-24 23:55:00,146.81,2023-04-18 23:00:00,18.8645,8.4645,12.837419,48662.305,0.6,0.6,0.0,4.0
838,838,2023-04-25 00:00:00 -> 2023-04-25 23:55:00,145.19,2023-04-19 23:00:00,18.5145,9.3645,13.391585,48822.0,0.6,0.6,0.0,3.0
839,839,2023-04-26 00:00:00 -> 2023-04-26 23:55:00,146.00,2023-04-20 23:00:00,21.164501,9.6145,15.254083,48980.645,0.3,0.3,0.0,3.0
840,840,2023-04-27 00:00:00 -> 2023-04-27 23:55:00,146.00,2023-04-21 23:00:00,22.3145,10.264501,15.577,49138.11,0.0,0.0,0.0,0.0
841,841,2023-04-28 00:00:00 -> 2023-04-28 23:55:00,147.00,2023-04-22 23:00:00,21.1145,10.1645,15.393668,49294.26,0.0,0.0,0.0,0.0
842,842,2023-04-29 00:00:00 -> 2023-04-29 23:55:00,147.81,2023-04-23 23:00:00,19.6145,11.9145,15.764501,49448.965,4.899999,4.899999,0.0,11.0
843,843,2023-04-30 00:00:00 -> 2023-04-30 23:55:00,147.00,2023-04-24 23:00:00,20.0645,10.7145,15.037417,49602.094,0.6,0.6,0.0,2.0
844,844,2023-05-01 00:00:00 -> 2023-05-01 23:55:00,147.99,2023-04-25 23:00:00,21.8645,10.1645,15.149917,49753.5,0.0,0.0,0.0,0.0
845,845,2023-05-02 00:00:00 -> 2023-05-02 23:55:00,147.00,2023-04-26 23:00:00,21.4645,8.3645,14.799918,49903.043,0.0,0.0,0.0,0.0
846,846,2023-05-03 00:00:00 -> 2023-05-03 23:55:00,146.21,2023-04-27 23:00:00,21.4645,8.2145,14.993669,50050.75,0.0,0.0,0.0,0.0
847,847,2023-05-04 00:00:00 -> 2023-05-04 23:55:00,145.21,2023-04-28 23:00:00,21.8145,10.264501,16.18325,50197.73,0.0,0.0,0.0,0.0
